Video,Blinking,Eyebrow Contractions,Cheek Raising,Facial Twitching,Yawning,Smiling,Frowning,Looking Away
2100521009.mp4,3,0,1,6,1,0,0,0
2100521010.mp4,3,1,2,16,1,0,0,0
2100521013.mp4,0,0,1,4,1,0,0,0
2100521014.mp4,6,0,2,19,1,0,0,0
2100521015.mp4,2,0,2,22,1,0,0,0
2100521016.mp4,0,0,0,3,1,0,0,0
2100521017.mp4,1,0,0,7,1,0,0,0
2100521018.mp4,0,0,2,10,1,0,0,0
2100521021.mp4,1,0,0,8,1,0,0,0
2100521022.mp4,0,0,0,1,1,0,0,0
2100521023.mp4,0,0,0,6,1,0,0,0
2100521024.mp4,2,1,0,6,1,0,0,0
2100521025.mp4,0,0,0,2,1,0,0,0
2100521026.mp4,2,1,1,10,1,0,0,0
2100521027.mp4,0,1,6,6,1,0,0,0
2100521028.mp4,1,1,2,16,1,0,0,0
2100521029.mp4,3,1,1,14,1,0,0,0
2100521030.mp4,2,1,0,7,1,0,0,0
2100521031.mp4,4,0,0,7,1,0,0,0
2100521032.mp4,4,9,1,4,1,0,0,0
2100521033.mp4,1,3,1,7,1,0,0,0
2100521034.mp4,6,0,1,8,1,0,0,0
2100521035.mp4,1,0,1,2,1,0,0,0
2100521037.mp4,0,0,14,11,1,0,0,0
2100521038.mp4,1,1,5,6,1,0,0,0
2100521039.mp4,0,0,0,0,1,0,0,0
2100521040.mp4,0,0,0,4,1,0,0,0
2100521041.mp4,3,0,1,9,1,0,0,0
2100521042.mp4,0,0,0,0,1,0,0,0
2100521043.mp4,0,0,0,4,1,0,0,0
2100521044.mp4,0,0,0,12,1,0,0,0
2100521046.mp4,0,0,0,7,1,0,0,0
2100521047.mp4,4,0,3,10,1,0,0,0
2100521048.mp4,3,0,4,14,1,0,0,0
2100521049.mp4,0,0,5,3,1,0,0,0
2100521050.mp4,0,0,1,4,1,0,0,0
2100521051.mp4,3,0,3,5,1,0,0,0
2100521052.mp4,2,0,2,7,1,0,0,0
2100521054.mp4,2,2,2,9,1,0,0,0
2100521055.mp4,1,0,0,4,1,0,0,0
2100521056.mp4,1,0,0,9,1,0,0,0
2100521057.mp4,0,0,0,7,1,0,0,0
2100521059.mp4,1,0,0,8,1,0,0,0
2100521060.mp4,2,3,1,7,1,0,0,0
2100521061.mp4,0,0,0,1,1,0,0,0
2100521062.mp4,0,0,0,6,1,0,0,0
2100521063.mp4,0,1,1,3,1,0,0,0
2100521067.mp4,0,0,0,8,1,0,0,0
2100521069.mp4,2,0,2,12,1,0,0,0
2100521070.mp4,1,0,3,14,1,0,0,0
2100521072.mp4,1,0,0,8,1,0,0,0
2100521073.mp4,0,1,0,3,1,0,0,0
2100521074.mp4,1,0,0,18,1,0,0,0
2100521075.mp4,2,0,0,10,1,0,0,0
2100521076.mp4,7,1,1,8,1,0,0,0
2100521077.mp4,1,4,2,5,1,0,0,0
2100521078.mp4,1,0,1,5,1,0,0,0
2100521079.mp4,0,0,0,7,1,0,0,0
2100522001.mp4,2,0,4,2,1,0,0,0
2100522004.mp4,2,1,1,5,1,0,0,0
2100522005.mp4,2,0,4,6,1,0,0,0
2100522006.mp4,2,0,3,4,1,0,0,0
2100522007.mp4,1,0,1,3,1,0,0,0
2100522008.mp4,1,0,1,11,1,0,0,0
2100522009.mp4,1,0,0,4,1,0,0,0
2100522010.mp4,2,0,0,4,1,0,0,0
2100522011.mp4,3,0,0,3,1,0,0,0
2100522012.mp4,3,1,1,8,1,0,0,0
2100522013.mp4,2,0,1,4,1,0,0,0
2100522018.mp4,3,0,0,2,1,0,0,0
2100522019.mp4,0,0,0,1,1,0,0,0
2100522020.mp4,2,0,0,4,1,0,0,0
2100522021.mp4,0,0,0,1,1,0,0,0
2100522023.mp4,1,0,0,3,1,0,0,0
2100522024.mp4,1,0,0,3,1,0,0,0
2100522026.mp4,2,0,1,9,1,0,0,0
2100522028.mp4,5,0,3,6,1,0,0,0
2100522031.mp4,3,0,0,7,1,0,0,0
2100522033.mp4,2,0,0,7,1,0,0,0
2100522034.mp4,2,0,0,4,1,0,0,0
2100522035.mp4,1,0,0,2,1,0,0,0
2100522036.mp4,3,0,0,3,1,0,0,0
2100522038.mp4,2,2,1,3,1,0,0,0
2100522039.mp4,0,0,4,8,1,0,0,0
2100522040.mp4,1,0,3,2,1,0,0,0
2100522041.mp4,2,0,0,6,1,0,0,0
2100522042.mp4,4,2,2,9,1,0,0,0
2100522046.mp4,1,6,1,13,1,0,0,0
2100522047.mp4,1,0,0,3,1,0,0,0
2100522048.mp4,2,0,0,12,1,0,0,0
2100522049.mp4,0,0,0,3,1,0,0,0
2100522050.mp4,1,0,0,8,1,0,0,0
2100522051.mp4,1,0,0,2,1,0,0,0
2100522052.mp4,1,0,0,0,1,0,0,0
2100522053.mp4,1,0,0,3,1,0,0,0
2100522054.mp4,2,3,1,6,1,0,0,0
2100522055.mp4,0,0,1,9,1,0,0,0
2100522056.mp4,0,0,1,3,1,0,0,0
2100522059.mp4,4,1,3,7,1,0,0,0
2100522060.mp4,1,0,4,11,1,0,0,0
2100522061.mp4,1,0,1,1,1,0,0,0
2100522062.mp4,1,5,2,4,1,0,0,0
2100522063.mp4,0,0,0,2,1,0,0,0
2100522064.mp4,1,1,1,4,1,0,0,0
2100522067.mp4,0,0,3,8,1,0,0,0
2100522068.mp4,0,0,1,15,1,0,0,0
2100522070.mp4,4,2,3,14,1,0,0,1
2100531001.mp4,2,0,0,5,1,0,0,1
2100531002.mp4,4,0,0,6,1,0,0,0
2100531003.mp4,3,0,0,4,1,0,0,0
2100531004.mp4,0,0,0,4,1,0,0,0
2100531006.mp4,0,0,0,2,1,0,0,0
2100531007.mp4,0,0,0,1,1,0,0,0
2100531008.mp4,0,0,0,0,1,0,0,0
2100531009.mp4,0,0,0,6,1,0,0,0
2100531010.mp4,2,6,4,20,1,1,0,0
2100531012.mp4,0,0,0,3,1,0,0,0
2100531013.mp4,0,0,0,4,1,0,0,0
2100531014.mp4,0,0,0,0,1,0,0,0
2100531015.mp4,1,0,0,1,1,0,0,0
2100531016.mp4,2,0,0,5,1,0,0,0
2100531017.mp4,0,0,0,6,1,0,0,0
2100531018.mp4,0,0,0,3,1,0,0,0
2100531019.mp4,1,0,0,3,1,0,0,0
2100531021.mp4,0,0,0,0,1,0,0,0
2100531022.mp4,1,0,0,5,1,0,0,0
2100531023.mp4,0,3,5,7,1,2,0,0
2100531024.mp4,1,20,22,3,1,0,0,0
2100531025.mp4,1,18,6,3,1,2,0,0
2100531026.mp4,0,11,1,3,1,0,0,0
2100531027.mp4,0,1,1,0,1,0,0,0
2100531028.mp4,1,1,1,3,1,0,0,0
2100531030.mp4,1,1,1,2,1,0,0,0
2100531031.mp4,1,1,3,17,1,0,0,0
2100531033.mp4,2,1,0,3,1,0,0,0
2100531034.mp4,1,2,1,3,1,0,0,0
2100531035.mp4,1,1,1,8,1,0,0,0
2100531036.mp4,0,1,1,1,1,0,0,0
2100531037.mp4,1,1,1,5,1,0,0,0
2100531040.mp4,0,23,6,4,1,0,0,0
2100531041.mp4,1,13,11,2,1,0,0,0
2100531042.mp4,1,3,21,6,1,0,0,0
2100531043.mp4,0,0,0,9,1,0,0,0
2100531044.mp4,1,4,6,36,1,0,0,0
2100531045.mp4,1,0,1,4,1,0,0,0
2100531047.mp4,0,0,1,1,1,0,0,0
2100531048.mp4,1,1,11,2,1,0,0,0
2100531049.mp4,1,2,6,3,1,0,0,0
2100531050.mp4,0,0,26,0,1,0,0,0
2100531051.mp4,1,23,7,2,1,0,0,0
2100531052.mp4,1,3,19,2,1,0,0,0
2100531053.mp4,1,2,20,0,1,0,0,0
2100531054.mp4,0,12,6,4,1,1,0,0
2100531055.mp4,0,21,1,2,1,3,0,0
2100531056.mp4,1,15,4,2,1,0,0,0
2100531057.mp4,1,16,3,2,1,0,0,0
2100531058.mp4,0,20,1,4,1,0,0,0
2100531059.mp4,3,22,1,5,1,0,0,0
2100531060.mp4,2,6,1,1,1,0,0,0
2100531061.mp4,0,3,1,2,1,0,0,0
2100531063.mp4,0,8,1,1,1,0,0,0
2100531064.mp4,1,1,1,2,1,0,0,0
2100531065.mp4,1,1,1,3,1,0,0,0
2100531066.mp4,2,1,1,7,1,0,0,0
2100531067.mp4,1,1,1,2,1,0,0,0
2100531068.mp4,1,1,1,3,1,0,0,0
2100531070.mp4,1,11,14,8,1,0,0,0
2100531071.mp4,4,7,7,12,1,0,0,0
2100531072.mp4,0,0,0,7,1,0,0,0
2100531073.mp4,0,0,0,2,1,0,0,0
2100531074.mp4,0,1,3,3,1,0,0,0
2100531076.mp4,0,0,10,3,1,0,0,0
2100531077.mp4,1,9,9,6,1,0,0,0
2100531078.mp4,0,16,1,5,1,0,0,0
2100531079.mp4,0,16,2,11,1,0,0,0
2100531080.mp4,1,12,2,1,1,0,0,0
2100531081.mp4,2,4,8,6,1,0,0,0
2100531082.mp4,5,3,7,17,1,0,0,0
2100531084.mp4,4,2,8,38,1,1,0,0
2100532002.mp4,1,0,0,6,1,0,0,1
2100532003.mp4,3,4,3,25,1,0,0,0
2100532004.mp4,0,0,0,2,1,0,0,0
2100532005.mp4,2,1,1,10,1,0,0,0
2100532007.mp4,1,1,5,6,1,0,0,0
2100532008.mp4,4,4,9,5,1,0,0,0
2100532010.mp4,2,2,4,31,1,1,0,0
2100532012.mp4,0,5,2,18,1,0,0,0
2100532013.mp4,0,0,8,8,1,0,0,0
2100532015.mp4,1,0,0,8,1,0,0,0
2100532016.mp4,0,0,0,4,1,0,0,0
2100532017.mp4,0,0,0,1,1,0,0,0
2100532019.mp4,7,2,2,20,1,0,0,0
2100532020.mp4,1,0,0,5,1,0,0,0
2100532022.mp4,9,5,6,36,1,1,0,0
2100532023.mp4,0,3,1,3,1,0,0,0
2100532024.mp4,1,1,1,4,1,0,0,0
2100532025.mp4,0,1,1,1,1,0,0,0
2100532026.mp4,2,7,1,0,1,0,0,0
2100532027.mp4,2,5,1,8,1,0,0,0
2100532028.mp4,1,15,1,0,1,0,0,0
2100532029.mp4,0,0,1,1,1,0,0,0
2100532030.mp4,3,0,1,5,1,0,0,0
2100532031.mp4,0,0,0,4,1,0,0,0
2100532032.mp4,1,0,0,0,1,0,0,0
2100532033.mp4,1,0,0,3,1,0,0,0
2100532034.mp4,2,2,2,21,1,0,0,0
2100532037.mp4,2,0,1,3,1,0,0,0
2100532042.mp4,3,2,4,27,1,0,0,0
2100532043.mp4,2,9,5,13,1,0,0,0
2100532044.mp4,2,0,3,6,1,0,0,0
2100532045.mp4,3,0,2,8,1,0,0,0
2100532046.mp4,1,0,0,3,1,0,0,0
2100532047.mp4,0,0,4,5,1,0,0,0
2100532048.mp4,0,0,2,1,1,0,0,0
2100532050.mp4,3,0,3,9,1,0,0,0
2100532052.mp4,2,1,3,12,1,0,0,0
2100532053.mp4,2,2,1,7,1,0,0,0
2100532054.mp4,1,0,0,6,1,0,0,0
2100532055.mp4,1,0,0,11,1,0,0,0
2100532056.mp4,1,1,1,7,1,0,0,0
2100532057.mp4,2,3,2,5,1,0,0,0
2100532058.mp4,2,0,2,4,1,0,0,0
2100532059.mp4,2,0,0,9,1,0,0,0
2100532060.mp4,2,0,0,9,1,0,0,0
2100532061.mp4,2,0,0,5,1,0,0,0
2100532062.mp4,1,0,0,1,1,0,0,0
2100532063.mp4,1,0,0,1,1,0,0,0
2100532064.mp4,1,0,0,2,1,0,0,0
2100532066.mp4,1,0,0,7,1,0,0,0
2100532067.mp4,1,0,0,2,1,0,0,0
2100532068.mp4,1,0,0,2,1,0,0,0
2100532070.mp4,1,0,0,5,1,0,0,0
2100532071.mp4,1,0,0,5,1,0,0,0
2100532072.mp4,4,3,6,25,1,0,0,0
2100551002.mp4,7,1,1,9,1,1,0,1
2100551005.mp4,5,1,1,6,1,1,0,0
2100551006.mp4,4,1,1,10,1,1,0,0
2100551007.mp4,2,1,1,10,1,1,0,0
2100551010.mp4,7,1,1,13,1,1,0,0
2100551011.mp4,5,1,1,12,1,1,0,0
2100551013.mp4,4,1,1,13,1,1,0,0
2100551014.mp4,2,1,1,12,1,1,0,0
2100551015.mp4,3,1,1,9,1,1,0,0
2100551016.mp4,2,1,1,15,1,1,0,0
2100551017.mp4,4,1,1,19,1,1,0,0
2100551018.mp4,0,1,1,11,1,1,0,0
2100551019.mp4,5,1,1,17,1,1,0,0
2100551020.mp4,4,1,1,14,1,1,0,0
2100551021.mp4,4,1,1,13,1,1,0,0
2100551022.mp4,1,20,1,13,1,1,0,0
2100551023.mp4,3,5,1,18,1,1,0,0
2100551024.mp4,3,2,1,18,1,1,0,0
2100551025.mp4,4,1,1,13,1,1,0,0
2100551027.mp4,3,1,1,19,1,1,0,0
2100551028.mp4,3,1,1,16,1,1,0,0
2100551029.mp4,4,1,1,15,1,1,0,0
2100551032.mp4,2,1,1,14,1,1,0,0
2100551033.mp4,5,1,1,9,1,1,0,0
2100551034.mp4,8,2,7,29,1,1,0,0
2100551035.mp4,2,2,1,17,1,1,0,0
2100551036.mp4,7,3,3,18,1,1,0,0
2100551037.mp4,4,1,1,18,1,1,0,0
2100551039.mp4,4,1,1,18,1,1,0,0
2100551041.mp4,4,1,1,15,1,1,0,0
2100551042.mp4,7,3,2,31,1,1,0,0
2100551043.mp4,2,1,1,22,1,1,0,0
2100551044.mp4,5,1,1,19,1,1,0,0
2100551045.mp4,6,1,1,19,1,1,0,0
2100551046.mp4,5,1,1,11,1,1,0,0
2100551049.mp4,5,1,1,16,1,1,0,0
2100551050.mp4,5,1,1,19,1,1,0,0
2100551051.mp4,6,1,1,13,1,1,0,0
2100551052.mp4,5,1,1,18,1,1,0,0
2100551053.mp4,5,1,1,10,1,1,0,0
2100551054.mp4,5,4,4,26,1,1,0,0
2100551055.mp4,5,4,1,8,1,1,0,0
2100551056.mp4,3,9,1,11,1,1,0,0
2100551057.mp4,4,1,1,13,1,1,0,0
2100551059.mp4,6,9,1,10,1,1,0,0
2100551060.mp4,6,3,1,10,1,1,0,0
2100551061.mp4,5,0,1,17,1,1,0,0
2100551062.mp4,2,0,1,8,1,1,0,0
2100551063.mp4,5,0,1,17,1,1,0,0
2100551064.mp4,3,0,1,6,1,1,0,0
2100551065.mp4,7,0,1,20,1,1,0,0
2100551066.mp4,9,0,1,16,1,1,0,0
2100551067.mp4,6,0,1,19,1,1,0,0
2100551068.mp4,7,0,1,13,1,1,0,0
2100551069.mp4,5,0,1,17,1,1,0,0
2100551071.mp4,7,3,1,14,1,1,0,0
2100551072.mp4,6,10,0,17,1,1,0,0
2100551073.mp4,5,0,0,8,1,1,0,0
2100551074.mp4,6,0,0,9,1,1,0,0
2100551075.mp4,7,2,1,30,1,1,0,0
2100551076.mp4,2,1,1,13,1,1,0,0
2100551077.mp4,4,1,1,22,1,1,0,0
2100551079.mp4,1,1,1,16,1,1,0,0
2100551080.mp4,7,1,1,16,1,1,0,0
2100551081.mp4,6,1,1,27,1,1,0,0
2100552002.mp4,5,2,1,36,1,1,0,0
2100552003.mp4,3,1,1,15,1,1,0,0
2100552004.mp4,5,1,1,21,1,1,0,0
2100552005.mp4,2,1,1,29,1,1,0,0
2100552006.mp4,3,1,1,22,1,1,0,0
2100552007.mp4,5,6,1,34,1,1,0,0
2100552008.mp4,2,3,1,8,1,1,0,0
2100552009.mp4,4,3,5,19,1,1,0,0
2100552010.mp4,7,1,2,24,1,1,0,0
2100552011.mp4,2,1,2,13,1,1,0,0
2100552012.mp4,1,1,1,7,1,1,0,0
2100552013.mp4,5,1,6,12,1,1,0,0
2100552014.mp4,5,4,7,37,1,2,0,0
2100552015.mp4,5,0,1,12,1,1,0,0
2100552016.mp4,6,0,1,20,1,1,0,0
2100552017.mp4,4,0,1,14,1,1,0,0
2100552018.mp4,6,0,2,13,1,1,0,0
2100552019.mp4,6,0,1,9,1,1,0,0
2100552021.mp4,6,1,1,15,1,1,0,0
2100552022.mp4,3,1,1,6,1,1,0,0
2100552023.mp4,5,4,1,50,1,1,0,0
2100552024.mp4,7,1,1,31,1,1,0,0
2100552025.mp4,5,1,1,19,1,1,0,0
2100552027.mp4,5,1,1,13,1,1,0,0
2100552028.mp4,7,1,1,38,1,1,0,0
2100552029.mp4,5,1,1,17,1,1,0,0
2100552030.mp4,6,1,1,36,1,1,0,0
2100552031.mp4,4,3,1,25,1,1,0,0
2100552032.mp4,5,2,1,10,1,1,0,0
2100552033.mp4,5,1,1,22,1,1,0,0
2100552034.mp4,11,3,1,28,1,1,0,0
2100552035.mp4,7,1,1,15,1,1,0,0
2100552037.mp4,4,0,1,14,1,1,0,0
2100552038.mp4,6,0,1,11,1,1,0,0
2100552039.mp4,5,0,1,11,1,1,0,0
2100552041.mp4,5,1,1,18,1,1,0,0
2100552042.mp4,5,1,1,11,1,1,0,0
2100552043.mp4,6,1,1,15,1,1,0,0
2100552044.mp4,7,1,1,17,1,1,0,0
2100552045.mp4,7,3,2,30,1,1,0,0
2100552047.mp4,12,0,1,17,1,1,0,0
2100552048.mp4,4,1,1,13,1,1,0,0
2100552051.mp4,6,4,1,19,1,1,0,0
2100552052.mp4,7,1,1,18,1,1,0,0
2100552053.mp4,7,1,1,18,1,1,0,0
2100552055.mp4,6,1,8,32,1,1,0,0
2100552057.mp4,2,1,1,6,1,1,0,0
2100552059.mp4,6,2,1,22,1,1,0,0
2100552060.mp4,3,3,1,12,1,1,0,0
2100552062.mp4,2,1,1,20,1,1,0,0
2100552063.mp4,2,4,1,16,1,1,0,0
2100552065.mp4,6,1,2,34,1,1,0,0
2100552066.mp4,3,1,1,29,1,1,0,0
2100552068.mp4,6,1,1,18,1,1,0,0
2100552072.mp4,5,1,1,32,1,1,0,0
2100561006.mp4,0,1,1,2,1,1,0,1
2100561010.mp4,1,2,3,16,1,2,0,0
2100561011.mp4,2,2,2,17,1,1,0,0
2100561013.mp4,3,3,3,12,1,1,0,0
2100561014.mp4,1,9,1,16,1,1,0,0
2100561015.mp4,0,4,1,5,1,1,0,0
2100561016.mp4,0,0,1,4,1,1,0,0
2100561018.mp4,0,0,1,3,1,1,0,0
2100561019.mp4,1,0,1,0,1,1,0,0
2100561020.mp4,3,0,1,0,1,1,0,0
2100561021.mp4,4,0,1,1,1,1,0,0
2100561022.mp4,1,0,3,11,1,1,0,0
2100561023.mp4,1,0,0,1,1,1,0,0
2100561024.mp4,0,0,0,0,1,1,0,0
2100561027.mp4,3,1,1,1,1,1,0,0
2100561029.mp4,4,1,1,15,1,1,0,0
2100561032.mp4,1,1,1,2,1,1,0,0
2100561038.mp4,0,0,1,2,1,7,0,0
2100561043.mp4,0,6,1,2,1,1,0,0
2100561044.mp4,0,3,1,0,1,1,0,0
2100561046.mp4,0,2,1,1,1,2,0,0
2100561051.mp4,2,2,2,21,1,3,0,0
2100561052.mp4,0,0,0,6,1,13,0,0
2100561053.mp4,0,0,0,0,1,2,0,0
2100561054.mp4,1,0,0,3,1,1,0,0
2100561056.mp4,3,1,1,2,1,8,0,0
2100561057.mp4,0,3,1,1,1,11,0,0
2100561058.mp4,3,1,2,8,1,1,0,0
2100561059.mp4,0,1,1,0,1,1,0,0
2100561062.mp4,0,1,1,3,1,2,0,0
2100561063.mp4,0,3,1,1,1,8,0,0
2100561064.mp4,0,0,1,1,1,2,0,0
2100561065.mp4,0,0,1,3,1,1,0,0
2100561070.mp4,2,3,4,17,1,3,0,0
2100561071.mp4,1,0,0,2,1,1,0,0
2100561074.mp4,1,1,1,3,1,1,0,0
2100561079.mp4,3,3,2,18,1,2,0,0
2100562001.mp4,0,0,1,2,1,1,0,0
2100562002.mp4,0,0,1,1,1,1,0,0
2100562003.mp4,0,0,1,5,1,1,0,0
2100562004.mp4,2,0,1,7,1,1,0,0
2100562005.mp4,0,0,1,0,1,1,0,0
2100562007.mp4,0,0,1,4,1,1,0,0
2100562008.mp4,1,0,1,9,1,9,0,0
2100562009.mp4,0,0,0,0,1,6,0,0
2100562010.mp4,0,0,0,2,1,7,0,0
2100562011.mp4,4,1,2,10,1,4,0,0
2100562012.mp4,1,0,1,2,1,1,0,0
2100562013.mp4,4,0,1,6,1,1,0,0
2100562014.mp4,0,0,1,1,1,5,0,0
2100562015.mp4,0,0,1,0,1,12,0,0
2100562017.mp4,0,0,1,2,1,7,0,0
2100562018.mp4,0,0,1,0,1,1,0,0
2100562019.mp4,3,0,1,3,1,1,0,0
2100562020.mp4,0,0,1,1,1,2,0,0
2100562024.mp4,4,1,1,3,1,1,0,0
2100562026.mp4,4,2,2,12,1,2,0,0
2100562027.mp4,1,1,1,3,1,11,0,0
2100562029.mp4,1,1,1,3,1,13,0,0
2100562030.mp4,1,1,1,2,1,6,0,0
2100562032.mp4,1,10,1,1,1,4,0,0
2100562033.mp4,3,2,1,4,1,12,0,0
2100562034.mp4,0,0,1,2,1,9,0,0
2100562035.mp4,0,0,1,3,1,15,0,0
2100562037.mp4,1,1,1,3,1,6,0,0
2100562038.mp4,3,1,1,1,1,8,0,0
2100562039.mp4,3,1,1,1,1,5,0,0
2100562040.mp4,0,1,1,1,1,12,0,0
2100562042.mp4,2,1,1,7,1,0,0,0
2100562043.mp4,3,1,1,13,1,8,0,0
2100562044.mp4,1,1,1,0,1,11,0,0
2100562046.mp4,1,1,1,6,1,8,0,0
2100562047.mp4,4,14,1,4,1,2,0,0
2100562048.mp4,1,2,1,2,1,2,0,0
2100562049.mp4,3,1,1,1,1,3,0,0
2100562050.mp4,0,0,1,3,1,1,0,0
2100562051.mp4,0,0,1,2,1,10,0,0
2100562053.mp4,0,0,6,2,1,6,0,0
2100562054.mp4,2,1,2,10,1,0,0,0
2100562055.mp4,2,1,1,2,1,0,0,0
2100562056.mp4,1,1,1,0,1,0,0,0
2100562058.mp4,3,1,1,2,1,0,0,0
2100562059.mp4,3,1,1,2,1,0,0,0
2100562060.mp4,0,1,1,1,1,0,0,0
2100562061.mp4,3,2,2,9,1,0,0,0
2100571001.mp4,5,0,2,6,1,0,0,0
2100571002.mp4,3,0,1,0,1,0,0,0
2100571004.mp4,0,0,16,1,1,0,0,0
2100571007.mp4,0,0,0,0,1,0,0,0
2100571008.mp4,0,0,0,0,1,0,0,0
2100571009.mp4,0,2,2,6,1,0,0,0
2100571011.mp4,2,0,0,2,1,0,0,0
2100571012.mp4,0,0,0,0,1,0,0,0
2100571013.mp4,1,0,0,2,1,0,0,0
2100571015.mp4,1,0,0,3,1,0,0,0
2100571017.mp4,0,0,0,1,1,0,0,0
2100571018.mp4,0,0,0,1,1,0,0,0
2100571019.mp4,0,2,1,1,1,0,0,0
2100571020.mp4,1,0,2,1,1,0,0,0
2100571021.mp4,0,0,0,1,1,0,0,0
2100571022.mp4,0,0,5,0,1,0,0,0
2100571023.mp4,0,0,0,2,1,0,0,0
2100571024.mp4,0,0,1,1,1,0,0,0
2100571025.mp4,1,0,1,5,1,0,0,0
2100571027.mp4,0,0,1,27,1,0,0,0
2100571029.mp4,1,0,9,21,1,0,0,0
2100571030.mp4,0,0,7,1,1,0,0,0
2100571031.mp4,2,0,2,6,1,0,0,0
2100571033.mp4,3,4,2,11,1,0,0,0
2100571034.mp4,5,2,6,19,1,0,0,0
2100571036.mp4,8,0,0,3,1,0,0,0
2100571038.mp4,0,0,0,3,1,0,0,0
2100571039.mp4,1,0,0,1,1,0,0,0
2100571040.mp4,1,0,0,1,1,0,0,0
2100571041.mp4,0,0,0,2,1,0,0,0
2100571042.mp4,2,0,0,4,1,0,0,0
2100571044.mp4,3,0,0,3,1,0,0,0
2100571045.mp4,1,0,0,2,1,0,0,0
2100571046.mp4,1,0,0,0,1,0,0,0
2100571047.mp4,3,2,4,14,1,0,0,0
2100571048.mp4,7,0,0,12,1,0,0,0
2100571049.mp4,3,0,1,5,1,0,0,0
2100571050.mp4,0,0,8,1,1,0,0,0
2100571051.mp4,3,0,0,2,1,0,0,0
2100571052.mp4,0,0,6,0,1,0,0,0
2100571053.mp4,0,0,5,3,1,0,0,0
2100571055.mp4,0,0,10,1,1,0,0,0
2100571056.mp4,1,0,4,3,1,0,0,0
2100571057.mp4,1,0,6,4,1,0,0,0
2100571058.mp4,8,0,7,14,1,0,0,0
2100571061.mp4,1,0,1,3,1,0,0,0
2100571062.mp4,0,0,6,2,1,0,0,0
2100571063.mp4,0,0,0,1,1,0,0,0
2100571064.mp4,0,0,0,1,1,0,0,0
2100571065.mp4,1,0,0,1,1,0,0,0
2100571066.mp4,3,0,10,2,1,0,0,0
2100571067.mp4,0,0,3,0,1,0,0,0
2100571068.mp4,1,0,3,1,1,0,0,0
2100571069.mp4,1,0,0,1,1,0,0,0
2100571070.mp4,0,0,0,1,1,0,0,0
2100571072.mp4,0,0,0,0,1,0,0,0
2100571073.mp4,5,0,0,7,1,0,0,0
2100571074.mp4,0,0,0,0,1,0,0,0
2100571075.mp4,2,0,2,1,1,0,0,0
2100571077.mp4,0,0,1,8,1,0,0,0
2100571078.mp4,0,0,0,4,1,0,0,0
2100571079.mp4,0,0,0,1,1,0,0,0
2100571081.mp4,2,0,0,1,1,0,0,0
2100571082.mp4,1,0,11,3,1,0,0,0
2100572001.mp4,4,0,0,8,1,0,0,1
2100572002.mp4,4,0,0,4,1,0,0,0
2100572004.mp4,1,0,0,2,1,0,0,0
2100572006.mp4,5,0,0,4,1,0,0,0
2100572009.mp4,0,0,0,1,1,0,0,0
2100572010.mp4,0,0,0,9,1,0,0,0
2100572011.mp4,3,0,0,4,1,0,0,0
2100572012.mp4,6,0,0,3,1,0,0,0
2100572013.mp4,4,0,0,2,1,0,0,0
2100572015.mp4,3,0,0,6,1,0,0,0
2100572017.mp4,1,0,0,1,1,0,0,0
2100572018.mp4,1,0,3,3,1,0,0,0
2100572019.mp4,1,0,10,1,1,0,0,0
2100572020.mp4,5,0,5,6,1,0,0,0
2100572021.mp4,2,0,0,1,1,0,0,0
2100572023.mp4,1,0,0,2,1,0,0,0
2100572024.mp4,1,0,0,1,1,0,0,0
2100572025.mp4,0,0,0,0,1,0,0,0
2100572026.mp4,4,0,0,2,1,0,0,0
2100572027.mp4,1,1,3,20,1,0,0,0
2100572028.mp4,5,0,11,7,1,0,0,0
2100572029.mp4,4,0,0,18,1,0,0,0
2100572030.mp4,5,0,12,31,1,0,0,0
2100572032.mp4,4,0,0,6,1,0,0,0
2100572033.mp4,4,0,0,5,1,0,0,0
2100572034.mp4,1,0,0,1,1,0,0,0
2100572036.mp4,2,0,0,0,1,0,0,0
2100572038.mp4,2,0,15,2,1,0,0,0
2100572039.mp4,1,0,1,4,1,0,0,0
2100572040.mp4,0,0,7,0,1,0,0,0
2100572041.mp4,1,0,5,2,1,0,0,0
2100572042.mp4,5,0,18,2,1,0,0,0
2100572043.mp4,0,0,0,0,1,0,0,0
2100572044.mp4,3,0,2,7,1,0,0,0
2100572045.mp4,0,0,0,0,1,0,0,0
2100572046.mp4,4,0,0,3,1,0,0,0
2100572047.mp4,2,0,0,3,1,0,0,0
2100572048.mp4,2,0,0,2,1,0,0,0
2100572050.mp4,0,0,0,2,1,0,0,0
2100572051.mp4,4,0,2,4,1,0,0,0
2100572054.mp4,4,0,0,5,1,0,0,0
2100572055.mp4,2,0,1,4,1,0,0,0
2100572056.mp4,5,0,12,4,1,0,0,0
2100572057.mp4,3,0,7,4,1,0,0,0
2100572058.mp4,5,0,6,5,1,0,0,0
2100572059.mp4,3,0,0,4,1,0,0,0
2100572060.mp4,2,0,0,1,1,0,0,0
2100572061.mp4,0,0,0,1,1,0,0,0
2100572062.mp4,1,0,7,1,1,0,0,0
2100572063.mp4,5,0,4,6,1,0,0,0
2100572064.mp4,0,0,0,0,1,0,0,0
2100572067.mp4,0,0,1,1,1,0,0,0
2100572068.mp4,6,0,1,5,1,0,0,0
2100572069.mp4,4,0,1,1,1,0,0,0
